iteration,chain,E_init,I_init,H_init,alpha_t[1],alpha_t[2],alpha_t[3],alpha_t[4],alpha_t[5],alpha_t[6],alpha_t[7],alpha_t[8],alpha_t[9],alpha_t[10],alpha_t[11],gamma,nu,w_t[1],w_t[2],w_t[3],w_t[4],w_t[5],w_t[6],w_t[7],w_t[8],w_t[9],w_t[10],w_t[11],sigma_w,epsilon,rt_vals[1],rt_vals[2],rt_vals[3],rt_vals[4],rt_vals[5],rt_vals[6],rt_vals[7],rt_vals[8],rt_vals[9],rt_vals[10],rt_vals[11],sigma_Rt,rho_gene,sigma_ww,sigma_hosp,H[1],H[2],H[3],H[4],H[5],H[6],H[7],H[8],H[9],H[10],H[11],H[12],H[13],H[14],H[15],H[16],H[17],H[18],H[19],H[20],H[21],H[22],H[23],H[24],H[25],H[26],H[27],H[28],H[29],H[30],H[31],H[32],H[33],H[34],H[35],H[36],H[37],H[38],H[39],H[40],H[41],H[42],H[43],H[44],H[45],H[46],H[47],H[48],H[49],H[50],H[51],H[52],H[53],H[54],H[55],H[56],H[57],H[58],H[59],H[60],H[61],H[62],H[63],H[64],H[65],H[66],H[67],H[68],H[69],H[70],H[71],I[1],I[2],I[3],I[4],I[5],I[6],I[7],I[8],I[9],I[10],I[11],I[12],I[13],I[14],I[15],I[16],I[17],I[18],I[19],I[20],I[21],I[22],I[23],I[24],I[25],I[26],I[27],I[28],I[29],I[30],I[31],I[32],I[33],I[34],I[35],I[36],I[37],I[38],I[39],I[40],I[41],I[42],I[43],I[44],I[45],I[46],I[47],I[48],I[49],I[50],I[51],I[52],I[53],I[54],I[55],I[56],I[57],I[58],I[59],I[60],I[61],I[62],I[63],I[64],I[65],I[66],I[67],I[68],I[69],I[70],I[71],E[1],E[2],E[3],E[4],E[5],E[6],E[7],E[8],E[9],E[10],E[11],E[12],E[13],E[14],E[15],E[16],E[17],E[18],E[19],E[20],E[21],E[22],E[23],E[24],E[25],E[26],E[27],E[28],E[29],E[30],E[31],E[32],E[33],E[34],E[35],E[36],E[37],E[38],E[39],E[40],E[41],E[42],E[43],E[44],E[45],E[46],E[47],E[48],E[49],E[50],E[51],E[52],E[53],E[54],E[55],E[56],E[57],E[58],E[59],E[60],E[61],E[62],E[63],E[64],E[65],E[66],E[67],E[68],E[69],E[70],E[71],H_means[1],H_means[2],H_means[3],H_means[4],H_means[5],H_means[6],H_means[7],H_means[8],H_means[9],H_means[10],H_means[11],H_means[12],H_means[13],H_means[14],H_means[15],H_means[16],H_means[17],H_means[18],H_means[19],H_means[20],H_means[21],H_means[22],H_means[23],H_means[24],H_means[25],H_means[26],H_means[27],H_means[28],H_means[29],H_means[30],H_means[31],H_means[32],H_means[33],H_means[34],H_means[35],H_means[36],H_means[37],H_means[38],H_means[39],H_means[40],H_means[41],H_means[42],H_means[43],H_means[44],H_means[45],H_means[46],H_means[47],H_means[48],H_means[49],H_means[50],H_means[51],H_means[52],H_means[53],H_means[54],H_means[55],H_means[56],H_means[57],H_means[58],H_means[59],H_means[60],H_means[61],H_means[62],H_means[63],H_means[64],H_means[65],H_means[66],H_means[67],H_means[68],H_means[69],H_means[70],H_means[71],log_genes_mean[1],log_genes_mean[2],log_genes_mean[3],log_genes_mean[4],log_genes_mean[5],log_genes_mean[6],log_genes_mean[7],log_genes_mean[8],log_genes_mean[9],log_genes_mean[10],log_genes_mean[11],log_genes_mean[12],log_genes_mean[13],log_genes_mean[14],log_genes_mean[15],log_genes_mean[16],log_genes_mean[17],log_genes_mean[18],log_genes_mean[19],log_genes_mean[20],log_genes_mean[21],log_genes_mean[22],log_genes_mean[23],log_genes_mean[24],log_genes_mean[25],log_genes_mean[26],log_genes_mean[27],log_genes_mean[28],log_genes_mean[29],log_genes_mean[30],log_genes_mean[31],log_genes_mean[32],log_genes_mean[33],log_genes_mean[34],log_genes_mean[35],log_genes_mean[36],log_genes_mean[37],log_genes_mean[38],log_genes_mean[39],rt_init,w_init
1,1,1567.9186958096582,338.9689348796833,522.1852967921494,0.20645308537790652,0.19699351701732098,0.1805724474356568,0.17172747263683796,0.15674569891171794,0.15542031162890263,0.1556725247747139,0.14230687023460498,0.13740236273284706,0.13740440724779485,0.13062774153116732,0.5058487223876381,0.16777271110361364,0.28611796764079445,0.2962494767842229,0.3034329950196509,0.3056919228802982,0.3113921063271792,0.3190583325292229,0.3195800841845458,0.336642631040653,0.3289463963840428,0.3332574761831441,0.3360372642474041,0.02915233817925165,0.18250386362706647,1.2305522395141157,1.1741690035375363,1.0762921231220868,1.023572138205372,0.9342741014354498,0.9263742035670964,0.9278775061253742,0.8482122587070707,0.8189792119887104,0.8189913982074007,0.7785994556080923,0.05480543121278007,120.454760986594,0.5021657613813324,206.3456556339034,463.4291220316936,433.40538849848355,418.07635027728134,410.84986259128704,408.32944574343315,408.72516638233463,411.06509060108306,414.8014194645617,421.3016250317469,427.9679678154527,434.5225781589032,440.86120714136166,446.96136897476646,452.8368657996741,458.518985024001,464.587453605484,470.17182261578523,475.2150662277613,479.73760529153407,483.7911623254376,487.43646679495413,490.73654529843407,495.223038142416,498.7563867842956,501.24649693344213,502.74219776083623,503.34788433733974,503.18327834455516,502.3830299095076,503.0355031164147,502.8377840575913,501.91510533523956,500.38291995715304,498.34357841436037,495.8854931286559,493.0974833511174,490.1465353666713,486.9520400468994,483.566277422291,480.0295650312499,476.37456703235205,472.62798211486273,468.81514567277367,468.8360887581521,467.7637206550347,465.59184261690234,462.4201866317232,458.38561466609946,453.6298611516446,448.285026034512,440.87347676454345,433.2650109960428,425.46198070882656,417.4945205721103,409.4052434593805,401.23841186928036,393.03510115007043,385.54936882759705,377.9903235105256,370.3673759540752,362.7217524864415,355.08727215748513,347.4915000285575,339.957849488004,332.8872961068481,325.71654238852994,318.4294126485658,311.04643854064943,303.60207830239136,296.1336413936945,288.6762265258147,879.1088383189057,1165.144680750675,1323.5292581905067,1418.5352422730655,1482.2501711378802,1530.6971730231699,1571.8813615523907,1609.8060358616458,1641.0112832863008,1664.6567202668657,1684.5592061505151,1702.6471401554813,1719.895136995593,1736.796202118926,1753.5999377294243,1767.2179672601903,1776.734049929318,1784.1725646164425,1790.5626712312785,1796.427506088708,1802.0330809047966,1807.5146130028224,1807.3781749684406,1799.9764472967493,1788.900468634476,1775.9960589657835,1762.211791162831,1748.0348243110657,1733.7150992371028,1718.9051018528546,1703.543117994923,1687.9695202222574,1672.3587962935428,1656.8000776569797,1641.3385751281744,1625.9979657115023,1610.886442930047,1596.01104797889,1581.3221664741056,1566.7938047372818,1552.411934282223,1538.168770851911,1524.0597460657457,1505.9293174410243,1482.5851231918818,1456.8012434737127,1430.0148694360987,1402.96819702126,1376.0420232013214,1349.4294038569444,1321.8931130017293,1293.0957322887957,1263.976880130321,1235.0192078760056,1206.4670087922125,1178.4402946000464,1150.994387545511,1124.151476491532,1097.916075667207,1072.2833062105917,1047.2439341870559,1022.7866393933243,998.899142018405,975.5688083554227,951.4378266250959,926.1467412434638,900.6094277129545,875.2951592097032,850.4401811307607,826.1586552276273,802.5009569350972,1052.4600087408685,796.8075555728344,674.9965357397903,620.158721684079,598.8772515388704,594.4756244474596,598.6329570563246,607.166080025375,596.7748552868868,594.2907854649856,595.8255512424004,599.4165790554418,604.07297025547,609.2944785592618,614.7514001987461,608.0882413051108,605.5808381520982,605.1840655528167,605.8628098559412,607.0909390172707,608.6009487301303,610.2027322864807,590.3978424957999,577.905767918746,569.1921270982141,562.4403180398036,556.7161245317773,551.5391071315305,546.6434704357883,540.127442833697,534.351351982064,528.9781840130423,523.8348680139238,518.8321191268922,513.9237732907128,509.12430090529136,504.6576441685814,500.13121808229386,495.5971094059621,491.07922965863304,486.58975782908254,482.1347570139617,477.7013121408344,457.24115179827453,442.52540528826137,430.8790224116929,420.90664469080576,411.8811192418524,403.4228884769215,395.3326021690187,382.3273100636802,371.41391070974964,361.70311499994335,352.71389053855944,344.19291477681946,336.0058172383091,328.0803607133803,320.3785351286851,312.8752584160145,305.55690554984005,298.41454187714476,291.44163579456404,284.63297511557334,277.96838708100216,266.30331701277646,256.72115177721764,248.33120519162898,240.66366104881584,233.4690927368398,226.61389079793452,220.02530354709052,463.4291220316936,433.40538849848355,418.07635027728134,410.84986259128704,408.32944574343315,408.72516638233463,411.06509060108306,414.8014194645617,421.3016250317469,427.9679678154527,434.5225781589032,440.86120714136166,446.96136897476646,452.8368657996741,458.518985024001,464.587453605484,470.17182261578523,475.2150662277613,479.73760529153407,483.7911623254376,487.43646679495413,490.73654529843407,495.223038142416,498.7563867842956,501.24649693344213,502.74219776083623,503.34788433733974,503.18327834455516,502.3830299095076,503.0355031164147,502.8377840575913,501.91510533523956,500.38291995715304,498.34357841436037,495.8854931286559,493.0974833511174,490.1465353666713,486.9520400468994,483.566277422291,480.0295650312499,476.37456703235205,472.62798211486273,468.81514567277367,468.8360887581521,467.7637206550347,465.59184261690234,462.4201866317232,458.38561466609946,453.6298611516446,448.285026034512,440.87347676454345,433.2650109960428,425.46198070882656,417.4945205721103,409.4052434593805,401.23841186928036,393.03510115007043,385.54936882759705,377.9903235105256,370.3673759540752,362.7217524864415,355.08727215748513,347.4915000285575,339.957849488004,332.8872961068481,325.71654238852994,318.4294126485658,311.04643854064943,303.60207830239136,296.1336413936945,288.6762265258147,11.851874802717502,11.979331383045468,12.048654353629908,12.17514323104378,12.194342221869494,12.208648462086884,12.220533464782836,12.260700316186577,12.268436074075211,12.273806409505081,12.27798429245011,12.290982293592123,12.280630701708109,12.249296096152921,12.240717053364442,12.2317398031384,12.222555873195528,12.185151293950055,12.175814147075686,12.15729084525433,12.108439728231321,12.092816802845688,12.075272636921204,11.998711373218299,11.978094419591,11.956068669867246,11.933292538446398,11.83965578749794,11.816058041878453,11.79244344027271,11.76881983983996,11.674294949018266,11.649248597058861,11.622306944900004,11.594345931013475,11.565835409230498,11.537028330537922,11.508061086566421,11.479007302388968,1.2305522395141157,0.28611796764079445
2,1,1723.2149958072243,539.4603283739685,460.14336779819905,0.1659512366320421,0.1740983005243378,0.17894862662843575,0.15389257756024752,0.1526536120732981,0.1583620371471053,0.1385932758936713,0.12998585292424797,0.11953519835186265,0.1232664593946158,0.13366042890096116,0.5120629316642213,0.15863796823623447,0.33765070569977285,0.329636148783627,0.32358791814885407,0.320912578637538,0.32131422032971957,0.3249469412335772,0.32501896090750326,0.3267563756103358,0.3421127251528995,0.33986037139149317,0.3453502910807557,0.03121950726481746,0.20276990232205688,1.0461003659913062,1.0974566962751358,1.1280315085853585,0.9700866650730147,0.962276646445542,0.9982606239086581,0.8736450512735149,0.8193867733522694,0.7535093879534422,0.777029993292996,0.8425500552422721,0.07052629315430804,105.03380358558577,0.48234062737418565,218.37526052473328,417.95304044732933,402.4670614146596,400.3610607295365,404.44330598864866,411.1906854355416,418.9129931919913,426.8299034082017,434.60695909704685,440.56142629125367,446.64958223449815,452.9098211569062,459.3496297750471,465.9661021303854,472.75248495416906,479.7008363116479,485.8384915540961,491.4316010489946,496.1280778260233,499.861055400701,502.6892037248428,504.71856004484124,506.0665636165696,506.94786371589635,507.2955165410059,507.1796488187347,506.67310029829355,505.8422319695916,504.7447720519645,503.42996038635863,503.0031592218791,502.42565331859015,501.8263122670383,501.26217790334755,500.7539104625329,500.30513380505647,499.91202751100116,499.4508271451483,498.39969113161715,496.51946165926046,493.7922954306662,490.2956013319622,486.1402076099053,481.4418394748618,476.69507617090085,471.2662907663764,465.16350079856966,458.468357455592,451.286362069822,443.7235365953964,435.8813831562661,431.15366903045674,425.3271267766813,418.4968210578737,410.8225965777031,402.4774185718234,393.6239622486574,384.4051823052919,374.5593328839747,364.73372307783876,355.02198312130673,345.4746956305186,336.1195511770467,326.9714346071368,318.03849532477216,310.1650824347335,302.5221398543434,295.20210973150785,288.22468367714663,281.57667209716533,275.2318814016901,269.1607144167558,1121.1711863964267,1423.836846417812,1586.8228021952575,1679.324154865266,1736.31711671347,1775.481771095974,1805.7559734600002,1831.658749493946,1857.3147347188456,1884.5195562240635,1912.7226695825514,1941.6501301493915,1971.1673782821615,2001.2100728874846,2031.7492882284464,2052.164430729478,2058.9713469999265,2058.807653638706,2055.079816996518,2049.536074991139,2043.0735512756848,2036.1523191505096,2028.5001961541634,2020.0583785455258,2011.2328513503803,2002.230767600115,1993.1585316109486,1984.0706503776112,1974.9950482466752,1968.2684609601365,1964.6262256156533,1962.5615368029248,1961.3037156121054,1960.4586426306662,1959.8247031993278,1959.2987962776285,1950.8279850715046,1931.9203230236228,1907.8170394566405,1881.2370577904512,1853.5892531191032,1825.6019609034634,1797.650162898404,1766.73305290944,1732.0613467972867,1695.8399053475632,1659.212741486538,1622.7691237461268,1586.8084648292,1551.4786818603168,1513.5123313482982,1472.0554399773043,1429.4174560264548,1386.7964835807638,1344.8049694112387,1303.7468755534132,1263.7640478638777,1225.874361506599,1190.34693925201,1156.4955561603063,1123.9472654578851,1092.4941730381113,1062.0155454123512,1032.4368057310573,1005.9103310727235,982.9824396724822,962.1081148744998,942.4781857941078,923.6673123065892,905.4503526160678,887.706678278876,1147.9231298519258,865.1917033425237,725.603083094262,658.4123344872216,627.8544083180532,615.8523406571271,613.2695293394843,615.4910293396504,627.2594247798054,638.0521233068495,648.4098554198251,658.6237371088206,668.8415101387267,679.1387588588832,689.5321625854843,659.4274944816733,642.8623520469226,633.2538893360676,627.2197436302814,623.0239846293576,619.7757420182764,616.9979314288857,612.5383552865314,608.8658967399956,605.6289555778793,602.6219862508005,599.7392879455487,596.9265920750332,594.1589170516097,600.3115636632828,603.4112444620131,604.9341419527648,605.6506178589608,605.9546293746411,606.0477081633077,606.0329121697312,575.3430429346121,555.3244365623281,540.9386730166511,529.5407613295135,519.7558140251798,510.86879986232213,502.48658758110616,482.3293140295239,466.8713782631777,453.9824984980463,442.5448897005018,431.971529960398,421.9529709813909,412.30386807487275,390.32789208121545,373.40607193820995,359.3148125028355,346.87620043628255,335.46379929091336,324.7423774970736,314.53310710616626,308.3861947161126,301.18664652141644,293.536621073883,285.7570321605244,278.0137030086843,270.39094588840527,262.93752094345507,264.0172763345559,262.11185055642693,258.69762381696273,254.54365850039312,250.0500881148037,245.4247012952639,240.77495249516488,417.95304044732933,402.4670614146596,400.3610607295365,404.44330598864866,411.1906854355416,418.9129931919913,426.8299034082017,434.60695909704685,440.56142629125367,446.64958223449815,452.9098211569062,459.3496297750471,465.9661021303854,472.75248495416906,479.7008363116479,485.8384915540961,491.4316010489946,496.1280778260233,499.861055400701,502.6892037248428,504.71856004484124,506.0665636165696,506.94786371589635,507.2955165410059,507.1796488187347,506.67310029829355,505.8422319695916,504.7447720519645,503.42996038635863,503.0031592218791,502.42565331859015,501.8263122670383,501.26217790334755,500.7539104625329,500.30513380505647,499.91202751100116,499.4508271451483,498.39969113161715,496.51946165926046,493.7922954306662,490.2956013319622,486.1402076099053,481.4418394748618,476.69507617090085,471.2662907663764,465.16350079856966,458.468357455592,451.286362069822,443.7235365953964,435.8813831562661,431.15366903045674,425.3271267766813,418.4968210578737,410.8225965777031,402.4774185718234,393.6239622486574,384.4051823052919,374.5593328839747,364.73372307783876,355.02198312130673,345.4746956305186,336.1195511770467,326.9714346071368,318.03849532477216,310.1650824347335,302.5221398543434,295.20210973150785,288.22468367714663,281.57667209716533,275.2318814016901,269.1607144167558,11.915392748519661,12.02377129571749,12.080428939943447,12.167259493029633,12.181169269826569,12.195710427317302,12.210565224719964,12.27093465656553,12.280932572271364,12.28424402820895,12.284164522552485,12.273099425071011,12.260785409162885,12.24260340737186,12.239191718654933,12.237339527494985,12.236288042754317,12.234624168469702,12.23029140642307,12.207997193396919,12.131169624541304,12.111349745380691,12.09021565372111,12.001245980709289,11.976470513255965,11.9486971988643,11.919304504103444,11.796132123544488,11.765691870121932,11.736282326460994,11.707431876430757,11.59395935511564,11.567930449821114,11.544873493228469,11.523409067132008,11.50279501126493,11.482634192447946,11.4627146843813,11.442923608428544,1.0461003659913062,0.33765070569977285
3,1,1482.3925452767,375.1655240144019,466.509854108304,0.208104005329748,0.20112849654874826,0.1815535412213694,0.17813285927429293,0.18319362441244624,0.17776217970182612,0.1719322511569037,0.1529861502494758,0.1493534084022327,0.1391545727968689,0.1337352985123174,0.49214558735145564,0.18115797404488143,0.30460209365331553,0.3160682878485642,0.32777460462700475,0.3366578388087009,0.33736618490217457,0.3346672688876154,0.33913209003180117,0.34338056847431564,0.3282648053840879,0.33061477142946144,0.3274378463251529,0.02857381847932944,0.18445681481775933,1.1487432801505648,1.1102381642826231,1.0021835482460737,0.9833012331555494,1.011236879736028,0.9812550655804197,0.9490736030990715,0.8444902911730171,0.8244373960885143,0.7681393741044692,0.7382247412370864,0.05686445670824164,141.89430596045443,0.5073756088302689,197.39749364894217,420.7368177090216,402.345463669609,396.8667913655089,397.7551153604699,401.755320552326,407.253381176907,413.45669466441717,419.98756329664025,429.4089087737215,437.9261829713923,445.3688113297537,451.75290550572134,457.17268919147415,461.74773016356824,465.61101490363865,471.03878258224177,475.48182352680794,479.05007022823787,481.86217519930756,484.0310372959906,485.6578101679512,486.8317283342402,487.8304549109282,488.624928055774,489.32777510762384,489.99427905882544,490.65094277773863,491.30989347161943,491.9759657218162,491.952685633759,491.89658835309484,491.73170252671656,491.4337336709008,491.00355453475714,490.45266948277356,489.79850279912114,490.10587489493855,489.98977494847014,489.43097762240285,488.4597858392391,487.12475691478215,485.4782586077455,483.5699996246231,482.32609086346883,480.22293013983546,477.1306795902502,473.0901016919777,468.21156572296763,462.6263379665377,456.4629324336027,446.7436800719671,437.1570025781617,427.67762649187137,418.2962799333064,409.01799224833144,399.8531934508457,390.8134310115133,382.27330985929945,373.60678270453565,364.7645370870612,355.7652533039677,346.6545448807769,337.48538822263026,328.3079372646158,318.7084104598177,309.19224576681484,299.7482215114422,290.3914761121763,281.1467130398953,272.039986570016,263.095011190729,859.6903527903385,1113.7971160682166,1251.369616887614,1330.492010446311,1380.3699669179957,1415.6897119978848,1443.837292801202,1468.5283589529784,1485.8615350863097,1494.9123253903683,1499.7402020087432,1502.414984640506,1503.9920426902654,1505.009455608275,1505.7415294254677,1505.2930702421468,1503.433657353447,1500.8566484043122,1497.9164479380693,1494.794187834176,1491.5824613018083,1488.3287001632054,1486.5772028754657,1486.7678136542158,1487.9490698270047,1489.6364204971974,1491.5831274911982,1493.663535311623,1495.8136601445017,1496.3938577789806,1494.8700947164427,1492.2751567024404,1489.1370322939117,1485.7256973648875,1482.1791708674973,1478.567981335931,1473.2111991100828,1465.6131867861964,1456.8972501868284,1447.639919499368,1438.1370625814673,1428.5403598872306,1418.927483336939,1404.0199379601383,1382.2669679256776,1357.2419234838883,1330.8002697562035,1303.902561910917,1277.043363539063,1250.4744808447438,1223.4324057972558,1195.7226686637343,1167.9876447315792,1140.5552524685581,1113.5892658340324,1087.1679207722652,1061.324912055278,1033.948982316287,1004.4592011475629,974.3341728514847,944.3375774420883,914.8569427539607,886.0822001186554,858.0995938617692,830.025057669884,801.6362764507012,773.568477323383,746.1401785146626,719.502991269084,693.7208222733482,668.8117707378377,1015.2125121510221,781.13721564731,667.3151696616792,614.0402972701319,591.2644318261175,583.8806355066279,584.2942588380416,588.6417522966449,571.8869505203871,563.4258982418324,559.190411557241,557.1094553158324,556.1270403971461,555.7047714135679,555.541507756754,551.4335831720116,548.7418770688377,546.7745991046944,545.1789200112478,543.7745021556036,542.469147510187,541.2709109726751,546.0572833985782,548.8927889329435,550.7391575373138,552.0824085464799,553.1700311665892,554.1280666644086,555.0184625700699,549.3884462539053,545.8329367671837,543.3557989971958,541.4316857776975,539.791956588314,538.2992599144587,536.866460856052,528.6113844724391,522.6518195512566,517.886035938134,513.7448638360149,509.9359149953719,506.3089968765168,502.7863874764511,477.94605834984026,460.44074987787945,446.87232514299495,435.4485243694617,425.23368940575006,415.73836954198293,406.704541755705,394.42424270168993,383.6631779527061,373.8102859413623,364.5326513176354,355.6539633931547,347.0797486966886,338.75833564909465,322.148801912762,308.8243451852008,297.39078203982285,287.093305379312,277.5299202640644,268.4845461152163,259.82920533878786,247.87512188808128,237.57534909774543,228.29499527033065,219.69188051771448,211.58000502293433,203.85618488488862,196.4612167027146,420.7368177090216,402.345463669609,396.8667913655089,397.7551153604699,401.755320552326,407.253381176907,413.45669466441717,419.98756329664025,429.4089087737215,437.9261829713923,445.3688113297537,451.75290550572134,457.17268919147415,461.74773016356824,465.61101490363865,471.03878258224177,475.48182352680794,479.05007022823787,481.86217519930756,484.0310372959906,485.6578101679512,486.8317283342402,487.8304549109282,488.624928055774,489.32777510762384,489.99427905882544,490.65094277773863,491.30989347161943,491.9759657218162,491.952685633759,491.89658835309484,491.73170252671656,491.4337336709008,491.00355453475714,490.45266948277356,489.79850279912114,490.10587489493855,489.98977494847014,489.43097762240285,488.4597858392391,487.12475691478215,485.4782586077455,483.5699996246231,482.32609086346883,480.22293013983546,477.1306795902502,473.0901016919777,468.21156572296763,462.6263379665377,456.4629324336027,446.7436800719671,437.1570025781617,427.67762649187137,418.2962799333064,409.01799224833144,399.8531934508457,390.8134310115133,382.27330985929945,373.60678270453565,364.7645370870612,355.7652533039677,346.6545448807769,337.48538822263026,328.3079372646158,318.7084104598177,309.19224576681484,299.7482215114422,290.3914761121763,281.1467130398953,272.039986570016,263.095011190729,11.970612738111953,12.08707638020472,12.148386541706282,12.247098518194882,12.258832497549612,12.264905295113557,12.268129629661146,12.272123222654981,12.271825345515552,12.270589332215726,12.268873779243876,12.260491547877699,12.260236443772776,12.265508048281704,12.26589585403266,12.2648770451154,12.263139641374808,12.253911774404164,12.25028224266821,12.239146738449211,12.202177241543538,12.186562616958778,12.16829237835281,12.086360799180406,12.064498090998978,12.04158848146582,12.018120041423753,11.922355779875703,11.896223169963768,11.867287023582358,11.836836794308475,11.709802625745848,11.676538346530954,11.641737440592193,11.606096651510375,11.569995945639896,11.53364313997858,11.49715206242412,11.460585117635356,1.1487432801505648,0.30460209365331553
